ID del juego,Géneros,Categorías
211820,"Action, Adventure, Casual, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing"
307880,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
334230,"Indie, RPG, Strategy","Multi-player, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Cloud, Family Sharing"
383150,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Remote Play on TV, Family Sharing"
434570,"Action, Adventure, Casual","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
545110,Utilities,
571740,"Casual, Indie, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
638650,RPG,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
644560,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1674470,"Action, Adventure, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases, Family Sharing"
2426960,"RPG, Strategy, Free to Play","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support"
527450,"Indie, Simulation","Multi-player, PvP, Online PvP, Steam Trading Cards, Family Sharing"
359840,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
40980,"Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
850190,"Adventure, Casual, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
962130,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
1418100,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Family Sharing"
1677740,"Action, Casual, Indie, Massively Multiplayer, Free to Play","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support"
493540,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
2381590,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
1676840,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2675290,"Action, Indie, Massively Multiplayer, Racing","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, In-App Purchases, Family Sharing"
346330,"Action, Adventure, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Captions available, Steam Workshop, Partial Controller Support, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes level editor, Includes Source SDK"
993090,Utilities,
1280770,"Экшены, Инди, Бесплатно","Для нескольких игроков, Против игроков, Против игроков (по сети), Достижения Steam, Коллекционные карточки, Мастерская Steam, Покупки внутри приложения, Steam Cloud, Статистика, Доски почета Steam"
12100,Action,"Single-player, Partial Controller Support, Family Sharing"
1682050,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Sports, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
1057240,"Action, Free to Play","Multi-player, PvP, Online PvP, Captions available, In-App Purchases, Partial Controller Support, Family Sharing"
433340,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
979060,"Action, Strategy","Single-player, Steam Achievements, In-App Purchases"
1408720,"Action, Casual","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Partial Controller Support, Includes level editor, Family Sharing"
1545820,"Casual, Free to Play","Single-player, Steam Achievements"
1868140,"Adventure, Casual, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
537800,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
2343650,"Adventure, RPG, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
1049800,"Action, Indie, Massively Multiplayer, Free to Play","Multi-player, PvP, Online PvP, In-App Purchases"
219990,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
400170,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
688430,,
1325200,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, HDR available, Family Sharing"
2071280,"Action, Adventure, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Cloud, Family Sharing"
263980,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
296220,"Adventure, Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing"
350640,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
734580,"Action, Adventure, Free to Play, Indie, Massively Multiplayer",Multi-player
839930,"Casual, Indie, Racing, Simulation",Family Sharing
351100,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
38700,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Includes level editor, Family Sharing"
104700,,
50300,"Action, Adventure","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing"
200260,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
13140,Action,"Single-player, Multi-player, Steam Achievements, Steam Cloud"
107900,,
214420,"Action, Free to Play, Indie","Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards"
209000,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
260750,"Adventure, Casual","Single-player, Steam Cloud, Family Sharing"
260770,,
267490,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
273750,"Racing, Simulation, Sports","Single-player, Multi-player, Partial Controller Support, Family Sharing"
247770,,
258760,"Indie, Simulation","Single-player, Partial Controller Support, Remote Play Together, Family Sharing"
302060,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
299250,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
403980,Simulation,"Single-player, Family Sharing"
299500,"Casual, Sports","Single-player, Multi-player, Family Sharing"
286690,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
6850,Action,"Single-player, Steam Cloud, Family Sharing"
6900,Action,"Single-player, Steam Cloud, Family Sharing"
203140,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
205930,,
247430,Action,"Single-player, Steam Cloud, Family Sharing"
24010,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Steam Leaderboards, Family Sharing"
324760,"Action, Racing","Single-player, Full controller support, Family Sharing"
277950,,
342200,"Action, Massively Multiplayer, Simulation, Strategy, Free to Play","Multi-player, MMO, Steam Achievements, In-App Purchases"
345890,Racing,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
345660,"Racing, Simulation, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
354290,"Action, Casual, Free to Play, Massively Multiplayer","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases"
359800,"Free to Play, Racing, Simulation, Sports","Single-player, Partial Controller Support"
360150,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
355130,"Racing, Simulation, Sports","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
257400,"Animation & Modeling, Design & Illustration, Utilities, Video Production",
352280,Audio Production,
400250,"Adventure, Indie, Massively Multiplayer","Single-player, Multi-player, MMO, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Family Sharing"
313160,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
416670,"Free to Play, Strategy, Early Access",Family Sharing
422630,"Casual, Free to Play, Indie, Simulation","Single-player, Tracked Controller Support, VR Supported, VR Support, Steam Workshop, Partial Controller Support, Includes level editor"
434110,,
435030,"Adventure, Casual, Free to Play","Single-player, Steam Achievements, In-App Purchases, Steam Cloud"
443580,"Casual, Free to Play, Indie","Single-player, Steam Achievements"
449050,"Casual, Free to Play, Sports","Single-player, Steam Achievements, Steam Cloud"
452710,"Adventure, Free to Play, Simulation","Single-player, Full controller support, Tracked Controller Support, VR Only, VR Support, Commentary available"
502550,"Action, Massively Multiplayer, Free to Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Full controller support, In-App Purchases"
645630,"Racing, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Family Sharing"
3480,Casual,"Single-player, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
3483,"Casual, Free to Play","Single-player, Remote Play on Phone, Remote Play on Tablet"
246900,"Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
236850,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
263760,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
213670,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
337320,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
