ID del juego,Géneros,Categorías
49600,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
58400,"Casual, Indie","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing"
63700,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
80000,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Stats, Steam Leaderboards, Family Sharing"
92800,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
22350,"Action, Free to Play","Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards"
12840,,
49470,Strategy,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
61100,"Indie, Casual","Single-player, Steam Achievements, Family Sharing"
26500,"Indie, Casual","Single-player, Steam Achievements, Family Sharing"
111800,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
41070,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing"
207650,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
41500,RPG,"Single-player, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing"
8930,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
223830,"Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing"
4920,"Action, Indie, Strategy","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Family Sharing"
210770,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
233250,,
214560,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
860950,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Commentary available, Family Sharing"
207140,"Action, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
42910,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
221910,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
261180,"Action, Indie, Sports","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
264140,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
94400,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
281990,"Simulation, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
246620,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Tablet, Family Sharing"
282760,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
238460,"Action, Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
237930,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
239430,"Action, Adventure, Indie","Single-player, Steam Achievements, VR Support, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
312530,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
265890,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
8870,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
409710,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
383870,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
367580,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
391540,"Indie, RPG","Single-player, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
245170,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
440650,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
205230,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
204300,"Action, Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together"
466560,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
397060,"Adventure, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
595280,RPG,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases"
271240,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Includes level editor, Family Sharing"
493900,"Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
1271140,,
1124300,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing"
630,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Captions available, Steam Cloud, Stats, Includes level editor, Remote Play Together"
17730,"Sports, Action","Multi-player, Mods, Mods (require HL2)"
32430,Action,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
32500,Action,"Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
348710,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
1063730,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support"
1364390,"Animation & Modeling, Video Production",In-App Purchases
1582620,,
495140,"Action, Adventure","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
30,Action,"Multi-player, Valve Anti-Cheat enabled, Family Sharing"
40,Action,"Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Valve Anti-Cheat enabled, Remote Play Together, Family Sharing"
60,Action,"Multi-player, PvP, Online PvP, Valve Anti-Cheat enabled, Family Sharing"
6030,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
10500,Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
34030,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
90200,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Partial Controller Support, Family Sharing"
72200,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
65780,"Action, Simulation, Strategy","Single-player, Multi-player, Family Sharing"
251950,"Action, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op"
261490,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Stats, Remote Play on TV, Family Sharing"
302670,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
314160,Simulation,"Single-player, Multi-player, Partial Controller Support, Family Sharing"
361670,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
214950,Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Trading Cards, Steam Cloud, Family Sharing"
394360,"Simulationen, Strategie","Einzelspieler, Mehrspieler, Koop, Plattformübergreifender Mehrspieler, Steam-Errungenschaften, Steam-Sammelkarten, Steam Workshop, Steam Cloud, Remote Play auf Tablets, Familienbibliothek"
909080,"Adventure, Free to Play, Indie","Single-player, Steam Achievements, Steam Cloud"
34330,Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Stats, Family Sharing"
1474700,,
1621560,"Action, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Workshop, Includes level editor, Family Sharing"
1874880,"Action, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing"
1890860,,
224600,"Action, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Co-op, Steam Trading Cards, Partial Controller Support"
33250,,
285330,"Simulation, Strategy","Single-player, Family Sharing"
304030,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Steam Trading Cards, In-App Purchases"
681660,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
968970,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
15100,"Action, Adventure","Single-player, Partial Controller Support, Family Sharing"
