ID del juego,Géneros,Categorías
324140,"Action, Casual","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
420000,Simulation,"Single-player, Family Sharing"
477130,Indie,"Single-player, VR Only"
1594940,"Adventure, Casual, Indie, RPG, Simulation, Early Access","Single-player, Full controller support, Family Sharing"
1883260,"Action, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
214630,,
214640,,
397080,,
503620,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
811890,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1250870,"Adventure, Free to Play, Indie","Single-player, Steam Achievements"
2075720,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing"
1294810,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, HDR available, Family Sharing"
3800,Action,"Single-player, Steam Trading Cards, Family Sharing"
9740,Adventure,"Single-player, Family Sharing"
13230,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing"
11900,,
21300,"Indie, Casual","Single-player, Steam Achievements, Family Sharing"
20710,"Action, Indie, Strategy","Single-player, Steam Achievements, Family Sharing"
18500,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
15400,"Strategy, Indie","Single-player, Steam Achievements, Family Sharing"
23120,,
25700,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
40420,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Includes level editor, Remote Play Together, Family Sharing"
32200,"Action, Indie, Racing, Sports","Single-player, Multi-player, Steam Achievements, Family Sharing"
37500,"Indie, Casual","Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Family Sharing"
3170,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing"
35010,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
35070,Casual,"Single-player, Family Sharing"
205650,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
45100,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
6600,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
27800,Indie,"Single-player, Family Sharing"
44200,,
46000,"Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
45000,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
27920,"Action, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing"
19030,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
50820,Indie,"Single-player, Family Sharing"
45400,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
42640,Racing,"Single-player, Multi-player, Partial Controller Support, Family Sharing"
33680,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing"
42650,,
47000,"Adventure, Casual","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing"
41800,"Indie, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing"
63600,,
24420,Indie,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
46600,"Action, Casual, Indie","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing"
50000,"Indie, Racing","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
2450,Action,"Single-player, Multi-player, Steam Achievements, Family Sharing"
62000,"Action, Casual","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
27000,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
47900,,
92300,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
51060,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
57700,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
47800,Strategy,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing"
15500,"Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
35460,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing"
249610,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
95300,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Remote Play Together, Family Sharing"
104100,"Action, Indie, Strategy","Single-player, Family Sharing"
97000,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing"
55040,"Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Remote Play Together, Family Sharing"
92200,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
80310,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing"
200910,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
202410,"Action, Indie","Single-player, Steam Achievements, Stats, Family Sharing"
107600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards"
200900,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
102200,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
80330,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
80340,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
80360,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing"
18120,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing"
111100,"Casual, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Includes level editor, Family Sharing"
108500,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Family Sharing"
205690,"Adventure, Indie","Single-player, Family Sharing"
42170,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
205870,"Indie, Casual","Single-player, Family Sharing"
15060,Action,"Single-player, Family Sharing"
207420,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
207320,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
70500,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
208400,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing"
207430,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
207530,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
209370,Indie,"Single-player, Steam Achievements, Steam Cloud, Family Sharing"
18040,"Action, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
102850,"Action, Adventure, Indie","Single-player, Partial Controller Support, Family Sharing"
212050,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Family Sharing"
211800,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
200010,"Casual, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
211340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
212410,Action,"Single-player, Multi-player, Co-op, Captions available, Partial Controller Support, Valve Anti-Cheat enabled, Family Sharing"
211120,Strategy,"Single-player, Multi-player, Steam Achievements, Family Sharing"
215450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
209270,"Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Family Sharing"
206370,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
208750,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
215770,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
214790,"Adventure, Indie, Strategy","Single-player, Family Sharing"
204220,"Adventure, Casual, Indie","Single-player, Family Sharing"
216290,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing"
211670,Action,"Single-player, Multi-player, Family Sharing"
204630,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
216130,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing"
212110,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
223630,"Action, Free to Play, Indie, RPG, Strategy","Multi-player, Steam Trading Cards"
223390,,
209950,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing"
227320,,
72900,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards"
229520,"Casual, Indie, Strategy","Single-player, Steam Trading Cards, Steam Leaderboards, Family Sharing"
227280,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
209540,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing"
227800,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Family Sharing"
46750,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
362410,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
210550,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
96900,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing"
227720,,
233740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
209060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing"
222660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
