ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio
1592680,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, Simulation, Strategy","Single-player, Multi-player, PvP, Stats, Remote Play Together, Family Sharing",,1.0,1,
251850,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,1499
254040,,,,,1,0
263740,"Action, Indie, RPG, Sports","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,1,999
297110,"Casual, Indie","Single-player, Family Sharing",,0.0,0,299
308580,"Action, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing",,1.0,0,599
322920,"Action, Adventure, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Stats, Steam Leaderboards, Family Sharing",,1.0,8,0
352400,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,152,1999
42140,"Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,999
649600,RPG,"Single-player, Family Sharing",,0.0,5,999
896520,"Action, Adventure, Indie, Simulation","Single-player, Partial Controller Support, Family Sharing",,0.0,6,1499
1718130,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,11,1499
346250,"Adventure, Casual, Free to Play, Indie",Single-player,,0.0,0,0
350990,"Adventure, Free to Play, Indie",Single-player,,0.0,0,0
378300,"Adventure, Free to Play, Indie",Single-player,,0.0,1,0
387970,"Action, Free to Play, Indie",Single-player,,0.0,0,0
414730,"Adventure, Casual, Indie, Free to Play","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats, Steam Leaderboards",,1.0,1,0
4550,,,,,3,0
15900,Casual,"Single-player, Family Sharing",,0.0,12,999
314000,"Casual, Free to Play, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Includes Source SDK, Remote Play on TV, Remote Play Together",,1.0,54,0
432310,Sports,"Multi-player, Co-op, Online Co-op, In-App Purchases",,1.0,7,0
518120,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,599
780350,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,1999
1484900,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,2,1499
1726400,"Adventure, Casual, Indie","Single-player, Family Sharing",,0.0,1,599
2431660,"Casual, Indie, Simulation","Single-player, Family Sharing",,0.0,4,
307410,Sports,"Single-player, Multi-player, Family Sharing",,1.0,0,299
491540,"Simulation, Early Access","Single-player, Full controller support, Includes level editor, Family Sharing",,0.0,89,3499
497720,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,0.0,0,599
431930,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,1499
1292910,"Indie, Simulation",Single-player,,0.0,3,0
1369670,"Casual, Indie, Racing, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,247,1999
1578390,"Indie, Racing, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing",,0.0,386,1999
1450830,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing",,0.0,25,1499
1151050,"Action, Casual, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,1.0,28,999
2064810,"Casual, Indie, Simulation","Single-player, Steam Workshop, Steam Cloud, Family Sharing",,0.0,14,2999
3720,Strategy,"Single-player, Family Sharing",,0.0,37,999
250500,"Action, Adventure, Indie","Single-player, Full controller support, Family Sharing",,0.0,0,299
363600,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,999
702670,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,16,1299
758870,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,124,2499
985000,"Adventure, Indie, Early Access","Single-player, Family Sharing",,0.0,0,699
1028350,"Action, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0,1999
1082430,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,9,999
1148760,"Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,216,1624
1152340,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, Co-op, Online Co-op, Family Sharing",,1.0,19,3499
1586800,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,20,1999
631130,"Animation & Modeling, Design & Illustration",,,,0,0
444770,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards",,0.0,4,0
834280,"Casual, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Family Sharing",,1.0,12,1999
1166290,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,49,0
1166990,"Casual, Indie, Massively Multiplayer","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,35,399
1547300,"Casual, Indie","Multi-player, PvP, Online PvP, Family Sharing",,1.0,3,499
1582680,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,3,1099
1801110,"Action, Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, LAN Co-op, Full controller support, Family Sharing",,1.0,321,549
1843090,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Family Sharing",,0.0,15,599
1985690,Indie,"Single-player, Steam Achievements, Captions available",,0.0,17,
2120900,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,24,499
2506160,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,45,999
262120,"Action, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,13,1499
346730,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,1.0,0,1999
366090,"Action, Adventure, Indie, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Family Sharing",,1.0,159,2495
377590,"Animation & Modeling, Video Production",,,,0,0
378360,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP",,1.0,46,3499
351910,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,2,699
405710,"Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Family Sharing",,1.0,32,1999
428180,"Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Cross-Platform Multiplayer, Steam Trading Cards, Steam Cloud",,1.0,12,0
524440,,,,,1,
499660,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,1.0,3,1999
502520,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,598,2999
773951,"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",,0.0,131,2499
841190,"Casual, Indie, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,27,2199
867290,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,18,449
1104330,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",,0.0,24,2199
1115450,"Action, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing",,0.0,1,1099
1139980,"Adventure, Casual, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,732,1799
1266630,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Steam Cloud, Family Sharing",,0.0,188,799
1335240,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,10,699
1415410,"Indie, Simulation, Strategy",Single-player,,0.0,3,0
1509510,"Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",,0.0,218,1999
1541840,,,,,8,
1546540,"Casual, Indie, Simulation","Single-player, Family Sharing",,0.0,0,0
1731520,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Cloud, Family Sharing",,0.0,1,499
1802860,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299
1863750,"Casual, Indie, RPG, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,60,159
1986010,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,13,769
2101080,"Casual, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,7,399
2281410,"Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,139,1199
3010,Racing,"Single-player, Multi-player, Family Sharing",,1.0,4,54
318950,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,1,1999
326990,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,26,99
474830,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Family Sharing",,0.0,0,99
475240,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,199
503900,"Action, Casual, Indie, Simulation, Sports","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0.0,0,49
504810,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,0,0
513340,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,399
525190,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499
576540,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Steam Turn Notifications, Family Sharing",,0.0,0,499
578590,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,0,99
581840,"Casual, Indie, Simulation","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,49
596590,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,399
605190,"Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,399
755500,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,42,5999
573680,Simulation,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0.0,0,0
899390,"Action, Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,1,1499
767390,"Adventure, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,8,2999
1106140,"Indie, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing",,1.0,1,599
1124660,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,1.0,0,99
1239260,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,99
1329600,"Casual, Indie, Racing, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,1.0,0,199
2181930,,,,,12,99
882960,"Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,399
641080,Racing,"Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen, Steam Trading Cards, In-App Purchases, Partial Controller Support, Remote Play Together",,1.0,31,1999
1065200,Indie,"Single-player, Family Sharing",,0.0,0,699
1526490,"Casual, Indie, RPG, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1.0,175,0
1866180,Casual,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,16,999
283430,"Action, Adventure","Single-player, Family Sharing",,0.0,0,299
311010,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,1499
375850,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,199
468930,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,0,499
504770,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Stats, Family Sharing",,0.0,0,299
200390,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards",,1.0,2,0
